anbieter_name,tarif_name,besonderheiten_json,geburtsjahr,summe_eur,beitrag_eur
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 12, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1977,10000,32.18
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 24, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1977,5000,16.46
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 24, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1977,8000,25.2
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 24, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1977,10000,21.02
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 36, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1977,5000,16.29
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 36, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1977,8000,24.39
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 36, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1977,10000,20.69
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 12, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1976,5000,17.69
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 12, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1976,8000,27.16
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 12, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1976,10000,33.48
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 24, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1976,5000,17.01
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 24, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1976,8000,26.07
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 24, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1976,10000,32.74
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 36, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1976,5000,16.82
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 36, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1976,8000,25.77
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 36, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1976,10000,31.74
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 12, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1975,5000,18.36
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 12, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1975,8000,28.23
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 12, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1975,10000,34.82
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 24, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1975,5000,17.6
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 24, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1975,8000,27.01
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 24, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1975,10000,33.29
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 36, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1975,5000,17.38
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 36, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1975,8000,26.66
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 36, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1975,10000,32.86
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 12, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1974,5000,19.07
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 12, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1974,8000,29.37
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 12, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1974,10000,36.24
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 24, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1974,5000,18.21
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 24, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1974,8000,27.98
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 24, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1974,10000,34.51
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 36, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1974,5000,17.97
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 36, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1974,8000,27.6
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 36, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1974,10000,34.03
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 12, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1973,5000,19.82
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 12, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1973,8000,30.58
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 12, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1973,10000,37.75
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 24, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1973,5000,18.85
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 24, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1973,8000,29.01
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 24, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1973,10000,35.8
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 36, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1973,5000,18.58
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 36, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1973,8000,28.59
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 36, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1973,10000,35.26
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 12, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1972,5000,20.64
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 12, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1972,8000,31.87
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 12, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1972,10000,39.37
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 24, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1972,5000,19.53
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 24, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1972,8000,30.11
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 24, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1972,10000,37.17
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 36, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1972,5000,19.23
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 36, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1972,8000,29.62
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 36, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1972,10000,36.56
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 12, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1971,5000,21.51
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 12, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1971,8000,33.26
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 12, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1971,10000,41.1
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 24, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1971,5000,20.44
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 24, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1971,8000,31.57
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 24, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1971,10000,38.99
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 36, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1971,5000,20.26
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 36, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1971,8000,32.26
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 36, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1971,10000,38.61
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 12, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1970,5000,22.44
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 12, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1970,8000,34.75
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 12, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1970,10000,42.96
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 24, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1970,5000,21.02
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 24, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1970,8000,32.49
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 24, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1970,10000,40.14
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 36, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1970,5000,20.64
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 36, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1970,8000,31.87
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 36, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1970,10000,39.36
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 12, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1969,5000,23.43
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 12, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1969,8000,36.35
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 12, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1969,10000,44.96
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 24, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1969,5000,21.83
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 24, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1969,8000,33.77
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 24, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1969,10000,41.75
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 36, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1969,5000,21.39
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 36, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1969,8000,33.08
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 36, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1969,10000,40.87
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 12, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1968,5000,24.51
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 12, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1968,8000,38.06
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 12, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1968,10000,47.1
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 24, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1968,5000,22.68
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 24, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1968,8000,35.14
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 24, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1968,10000,43.45
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 36, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1968,5000,22.18
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 36, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1968,8000,34.34
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 36, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1968,10000,42.46
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 12, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1967,5000,25.65
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 12, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1967,8000,39.88
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 12, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1967,10000,49.38
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 24, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1967,5000,23.58
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 24, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1967,8000,36.57
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 24, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1967,10000,45.24
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 36, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1967,5000,23.01
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 36, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1967,8000,35.66
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 36, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1967,10000,44.1
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 12, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1966,5000,26.87
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 12, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1966,8000,41.84
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 12, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1966,10000,51.82
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 24, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1966,5000,24.51
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 24, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1966,8000,38.07
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 24, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1966,10000,47.11
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 36, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1966,5000,23.87
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 36, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1966,8000,37.04
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 36, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1966,10000,45.83
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 12, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1965,5000,28.16
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 12, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1965,8000,43.9
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 12, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1965,10000,54.4
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 24, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1965,5000,25.49
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 24, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1965,8000,39.64
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 24, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1965,10000,49.08
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 36, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1965,5000,24.77
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 36, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1965,8000,38.47
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 36, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1965,10000,47.62
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 12, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1964,5000,29.53
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 12, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1964,8000,46.08
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 12, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1964,10000,57.13
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 24, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1964,5000,26.52
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 24, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1964,8000,41.28
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 24, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1964,10000,51.13
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 36, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1964,5000,25.71
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 36, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1964,8000,39.97
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 36, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1964,10000,49.48
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 12, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1963,5000,30.97
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 12, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1963,8000,48.38
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 12, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1963,10000,60
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 24, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1963,5000,27.59
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 24, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1963,8000,43
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 24, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1963,10000,53.27
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 36, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1963,5000,26.68
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 36, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1963,8000,41.53
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 36, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1963,10000,51.44
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 12, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1962,5000,32.48
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 12, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1962,8000,50.81
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 12, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1962,10000,63.04
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 24, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1962,5000,28.72
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 24, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1962,8000,44.8
